N 681 014910.8 -102538 12.8  8   2.7   1.8  60   6671 MCG -2-5-52           
N 682 014904.4 -145828 14.4  8   1.4   1.1  95   6663 MCG -3-5-22           
N 683 014946.6 +114207 14.6  8   1.0   1.0   0   6718 UGC 1288              
N 684 015014.1 +273846 13.3  8   1.2   0.6  87   6759 IC 165                
N 685 014742.8 -524543 11.9  8   3.6   3.1  74   6581 ESO 152-24            
N 686 014856.0 -234753 13.4  8   1.7   1.4  14   6655 ESO 477-6             
N 687 015033.2 +362215 13.3  8   1.4   1.4   0   6782 UGC 1298              
N 688 015044.1 +351705 13.3  8   2.4   1.5 145   6799 UGC 1302              
N 689 014951.5 -272759 14.6  8   1.0   0.6  68   6724 ESO 414-5             
N 690 014748.0 -164317 15.2  8   1.2   0.8 145   6587 MCG -3-5-21           
N 691 015041.7 +214537 12.3  8   3.4   2.5  95   6793 UGC 1305              
N 692 014842.2 -483853 13.1  8   2.1   1.8  34   6642 ESO 197-3             
N 693 015030.9 +060841 13.2  8   2.2   1.1 106   6778 UGC 1304              
N 694 015058.4 +215949 14.3  8   0.6   0.4 160   6816 UGC 1310              
N 695 015114.2 +223458 13.9  8   0.8   0.7  40   6844 UGC 1315              
N 696 014931.2 -345418 14.4  8   1.7   0.6  25   6695 ESO 353-50            
N 697 015117.5 +222127 12.8  8   4.0   1.3 105   6848 NGC 674               
N 698 014943.6 -344953 14.8  8   0.9   0.8 164   6710 ESO 353-51            
N 699 015043.6 -120208 14.9  8   1.6   0.3 135   6798 MCG -2-5-59           
N 700 015216.8 +360212 15.6  8   0.8   0.7   0   6928 ZWG 522.30            
N 701 015103.8 -094212 12.9  8   2.6   1.4  40   6826 MCG -2-5-60           
N 702 015119.2 -040320 13.9  8   1.2   0.8 140   6852 MCG -1-5-43           
N 703 015239.6 +361020 14.3  8   0.9   0.7  50   6957 UGC 1346              
N 704 015237.7 +360737 13.9  8   0.6   0.4  90   6953 UGC 1343              
N 704 015238.0 +360728 15.6  8   0.4   0.4   0   6945 ZWG 522.33            
N 705 015241.6 +360840 14.6  8   1.2   0.3 114   6958 UGC 1345              
N 706 015150.7 +061746 13.2  8   1.9   1.5 147   6897 UGC 1334              
N 707 015127.0 -083022 14.6  8   1.3   0.9  95   6861 MCG -2-5-63           
N 707 015127.6 -083025 15.0  8   0.3   0.3   0        MCG -2-5-63           
N 708 015246.4 +360908 12.9  8   3.0   2.5  35   6962 UGC 1348              
N 709 015250.6 +361323 15.2  8   1.0   0.5 135   6969 ZWG 522.40            
N 710 015254.0 +360312 14.2  8   1.3   1.2  45   6972 UGC 1349              
N 711 015227.7 +173047 14.3  8   1.6   0.7  15   6940 UGC 1342              
N 712 015308.4 +364911 13.8  8   1.0   0.6  85   6988 UGC 1352              
N 713 015521.6 -090500 15.2  8   1.0   0.3  95   7161 MCG -2-5-75           
N 714 015329.6 +361317 14.1  8   1.5   0.4 112   7009 UGC 1358              
N 715 015312.4 -125224 14.8  8   0.8   0.4 175   6991 MCG -2-5-69           
N 716 015259.5 +124230 13.9  8   1.8   0.8  57   6982 IC 1743               
N 717 015355.0 +361347 14.9  8   1.3   0.2 117   7033 UGC 1363              
N 718 015313.0 +041144 12.6  8   2.3   2.2  45   6993 UGC 1356              
N 719 015338.8 +195027 14.5  8   1.4   1.1 150   7019 IC 1744               
N 720 015300.4 -134419 11.2  8   4.7   2.4 140   6983 MCG -2-5-68           
N 721 015445.4 +392259 14.1  8   1.7   1.0 135   7097 UGC 1376              
N 722 015446.9 +204154 14.4  8   1.7   0.5 138   7098 UGC 1379              
N 723 015345.6 -234526 13.3  8   1.5   1.3 166   7024 NGC 724               
N 724 015345.6 -234526 13.3  8   1.5   1.3 166   7024 NGC 723               
N 725 015235.3 -163103 15.0  8   0.8   0.5  78   6950 MCG -3-5-25           
N 726 015531.9 -104758 14.9  8   1.2   0.6 100   7182 MCG -2-6-3            
N 727 015349.3 -355121 14.9  8   1.1   0.6  76   7027 NGC 729               
N 728 015501.5 +041322       1   0.0   0.0   0                              
N 729 015349.3 -355121 14.9  8   1.1   0.6  76   7027 NGC 727               
N 730 015518.0 +053809       1   0.0   0.0   0                              
N 731 015455.9 -090041 13.1  8   1.7   1.7   0   7118 NGC 757               
N 732 015627.7 +364808 14.6  8   1.4   1.0  28   7270 UGC 1406              
N 733 015633.8 +330321       1   0.0   0.0   0                              
N 734 015457.2 -170447 16.8  8   0.7   0.4  24   7121                       
N 735 015638.2 +341039 14.1  8   1.8   0.8 138   7282 UGC 1411              
N 736 015641.0 +330240 13.2  8   1.5   1.5   0   7289 UGC 1414              
N 737 015640.8 +330259       1   0.0   0.0   0                              
N 738 015645.6 +330332 16.0  8   0.4   0.2 155   7303 ZWG 503.57            
N 739 015654.6 +331602 15.0  8   0.9   0.6 127   7312 MCG 5-5-30            
N 740 015655.0 +330056 14.9  8   1.4   0.3 137   7316 UGC 1421              
N 741 015620.9 +053743 12.3  8   3.0   2.9  90   7252 IC 1751               
N 742 015624.1 +053733 15.3  8   0.3   0.3   0   7264 MCG 1-6-4             
N 743 015837.0 +600918       3   7.0   0.0   0        OCL 343               
N 744 015829.9 +552829       3   5.0   0.0   0        OCL 345               
N 745 015407.8 -564137 13.3  8   1.3   0.8  50   7054 ESO 152-32            
N 745 015411.4 -564107 15.0  8   0.7   0.3  93  95386 ESO 152-32            
N 745 015407.7 -564115 16.0  8   0.2   0.2   0        ESO 152-32            
N 746 015751.0 +445506 13.6  8   1.7   1.0  90   7399 UGC 1438              
N 747 015730.4 -092746 14.8  8   1.0   0.5 175   7366 MCG -2-6-7            
N 748 015621.8 -042802 13.4  8   2.3   1.1 138   7259 MCG -1-6-4            
N 749 015540.9 -295520 13.4  8   1.9   1.4 111   7191 ESO 414-11            
N 750 015732.6 +331235 13.0  8   1.6   1.3 162   7369 UGC 1430              
N 751 015733.1 +331209 13.2  8   1.2   1.2   0   7370 UGC 1431              
N 752 015735.0 +375000       3  75.0   0.0   0        OCL 363               
N 753 015742.4 +355457 13.0  8   3.0   1.9 125   7387 UGC 1437              
N 754 015420.8 -564540 15.2  8   0.6   0.5  93   7068 ESO 152-33            
N 755 015622.6 -090345 13.4  8   3.3   1.1  45   7262 NGC 763               
N 756 015429.0 -164227 15.5  8   0.8   0.5  32   7078 MCG -3-5-29           
N 757 015455.9 -090041 13.1  8   1.7   1.7   0   7118 NGC 731               
N 758 015542.1 -030358 15.4  8   0.9   0.7  85   7198 NPM1G -03.0103        
N 759 015750.3 +362035 13.8  8   1.4   1.4   0   7397 UGC 1440              
N 760 015747.3 +332119       1   0.0   0.0   0                              
N 761 015749.6 +332235 14.5  8   1.4   0.5 143   7395 UGC 1439              
N 762 015657.9 -052408 13.9  8   1.4   1.2  25   7322 MCG -1-6-6            
N 763 015622.6 -090345 13.4  8   3.3   1.1  45   7262 NGC 755               
N 764 015703.3 -160341       1   0.0   0.0   0                              
N 765 015848.1 +245332 13.8  8   2.8   2.8   0   7475 UGC 1455              
N 766 015842.0 +082050 13.9  8   2.0   2.0   0   7468 UGC 1458              
N 767 015850.8 -093514 15.3  8   1.1   0.4 165   7483 MCG -2-6-10           
N 768 015840.8 +003144 14.1  8   1.7   0.8  30   7465 UGC 1457              
N 769 015935.8 +305435 13.6  8   0.8   0.5  73   7537 UGC 1467              
N 770 015913.5 +185718 14.0  8   1.1   0.8  15   7517 UGC 1463              
N 771 020326.0 +722519  4.0  1   0.0   0.0   0                              
N 772 015919.5 +190027 11.1  8   7.2   4.3 130   7525 UGC 1466              
N 773 015851.9 -113055 14.0  8   1.4   0.8 179   7486 MCG -2-6-11           
N 774 015934.7 +140030 14.1  8   1.5   1.2 165   7536 UGC 1469              
N 775 015832.5 -261738 13.4  8   1.7   1.2 167   7451 ESO 477-18            
N 776 015954.6 +233839 13.3  8   1.7   1.7   0   7560 UGC 1471              
N 777 020014.8 +312547 12.5  8   2.5   2.0 155   7584 UGC 1476              
N 778 020019.4 +311847 14.2  8   1.1   0.5 150   7597 UGC 1480              
N 779 015942.6 -055751 12.0  8   4.1   1.2 160   7544 MCG -1-6-16           
N 780 020035.1 +281333 14.8  8   1.3   0.9 176   7616 UGC 1488              
N 781 020008.8 +123920 14.1  8   1.5   0.4  13   7577 UGC 1482              
N 782 015740.1 -574727 12.5  8   2.4   2.1  23   7379 ESO 114-15            
N 783 020106.6 +315255 12.9  8   1.6   1.4  35   7657 IC 1765               
N 784 020117.1 +285017 12.1  8   6.6   1.6   0   7671 UGC 1501              
N 785 020140.0 +314936 13.8  8   1.5   1.1  83   7694 UGC 1509              
N 786 020124.6 +153846 14.4  8   0.7   0.6 138   7680 UGC 1506              
N 787 020048.6 -090009 13.7  8   2.5   1.9  90   7632 MCG -2-6-15           
N 788 020106.4 -064856 13.0  8   1.6   1.4 111   7656 MCG -1-6-25           
N 789 020226.0 +320420 14.2  8   1.2   0.8   3   7760 UGC 1520              
N 790 020121.6 -052214 14.0  8   1.3   1.3   0   7677 MCG -1-6-26           
N 791 020144.2 +082959 14.3  8   1.6   1.6   0   7702 UGC 1511              
N 792 020215.3 +154244 14.2  8   1.7   1.1 130   7744 UGC 1517              
N 793 020254.5 +315853       1   0.0   0.0   0                              
N 794 020229.4 +182222 13.8  8   1.3   1.1  45   7763 IC 191                
N 795 015949.3 -554928 14.2  8   1.2   0.7 141   7552 ESO 153-8             
N 796 015643.8 -741312       3   0.8   0.0   0        ESO 30-SC6            
N 797 020327.9 +380703 13.6  8   1.6   1.3  65   7832 UGC 1541              
N 798 020319.6 +320439 14.6  8   1.2   0.5 137   7823 UGC 1539              
N 799 020212.2 -000601 14.3  8   2.0   1.7 100   7741 UGC 1527              
N 800 020211.8 -000751 13.8  8   1.0   0.9  10   7740 UGC 1526              
N 801 020344.9 +381534 13.9  8   3.1   0.7 150   7847 UGC 1550              
N 802 015906.1 -675213 13.7  8   0.9   0.6 152   7505 ESO 52-13             
N 803 020344.8 +160152 13.2  8   3.0   1.3   8   7849 UGC 1554              
N 804 020402.2 +304957 14.7  8   1.4   0.3   7   7873 IC 1773               
N 805 020429.5 +284846 15.3  8   1.1   0.7 115   7899 UGC 1566              
N 806 020331.2 -095558 14.8  8   1.2   0.4  60   7835 MCG -2-6-21           
N 806 020332.4 -095546 15.5  8   0.4   0.2  60        MCG -2-6-21           
N 807 020455.5 +285916 13.5  8   1.8   1.3 145   7934 UGC 1571              
N 808 020356.5 -231844 14.1  8   1.2   0.6   7   7865 ESO 478-1             
N 809 020418.9 -084406 14.8  8   1.2   0.9 179   7889 MCG -2-6-23           
N 810 020528.6 +131504 14.9  8   1.7   1.3  25   7965 UGC 1583              
N 810 020529.4 +131504 16.5  8   0.2   0.1  95        UGC 1583              
N 811 020434.8 -100630 15.3  8   1.1   0.7  35   7905 MCG -2-6-24           
N 812 020651.7 +443421 12.4  8   2.2   0.8 160   8066 UGC 1598              
N 813 020136.1 -682621 13.8  8   1.3   0.9  99   7692 ESO 52-16             
N 814 021037.6 -154624 14.8  8   1.4   0.6   4   8319 MCG -3-6-10           
N 815 021039.4 -154846 16.5  8   0.4   0.2 135                              
N 816 020808.8 +291523 15.2  8   0.4   0.4   0   8152 ZWG 504.16            
N 817 020733.6 +171207 14.1  8   0.7   0.3  27   8109 UGC 1611              
N 818 020844.4 +384638 13.2  8   2.9   1.2 113   8185 UGC 1633              
N 819 020834.5 +291405 14.3  8   0.6   0.4  10   8174 UGC 1632              
N 820 020824.9 +142059 13.7  8   1.4   0.8  72   8165 UGC 1629              
N 821 020821.0 +105939 11.8  8   2.4   1.7  25   8160 UGC 1631              
N 822 020639.2 -410925 14.1  8   1.1   0.6  77   8055 ESO 298-9             
N 823 020720.0 -252630 13.8  8   1.7   1.3 102   8093 IC 1782               
N 824 020653.2 -362712 14.1  8   1.4   1.2  26   8068 ESO 354-37            
N 825 020832.4 +061924 14.2  8   2.0   0.5  53   8173 UGC 1636              
N 826 020925.1 +304422 15.4  8   0.8   0.7  60   8230 ZWG 504.19            
N 826 020924.8 +304437 16.0  8   0.3   0.1 140        ZWG 504.19            
N 827 020856.3 +075818 13.8  8   2.0   0.6  85   8196 UGC 1640              
N 828 021009.5 +391128 13.1  8   2.5   1.6 141   8283 UGC 1655              
N 829 020842.2 -074725 14.4  8   1.1   0.6  60   8182 MCG -1-6-49           
N 830 020858.7 -074603 14.3  8   1.4   0.9  72   8201 MCG -1-6-50           
N 831 020934.5 +060548 15.3  8   0.4   0.3 102   8241 ZWG 413.49            
N 832 021100.7 +353230       1   0.0   0.0   0                              
N 833 020920.8 -100758 13.7  8   1.5   0.7  85   8225 MCG -2-6-30           
N 834 021101.2 +373958 13.8  8   1.1   0.5  20   8352 UGC 1672              
N 835 020924.6 -100807 13.0  8   1.3   1.1  15   8228 MCG -2-6-31           
N 836 021024.8 -220318 14.4  8   1.2   0.9 110   8304 ESO 544-17            
N 837 021016.1 -222553 14.8  8   0.9   0.4  12   8297 ESO 478-10            
N 838 020938.4 -100845 14.0  8   1.2   0.9  85   8250 MCG -2-6-33           
N 839 020942.9 -101100 14.1  8   1.4   0.7  84   8254 MCG -2-6-34           
N 840 021016.1 +075045 14.3  8   1.8   1.0  73   8293 UGC 1664              
N 841 021117.4 +372951 13.4  8   1.8   1.0 135   8372 UGC 1676              
N 842 020950.7 -074545 13.7  8   1.6   0.8 150   8258 MCG -1-6-55           
N 843 021108.2 +320554       1   0.0   0.0   0                              
N 844 021014.3 +060300 15.0  8   0.4   0.4   0   8291 ZWG 413.52            
N 845 021219.7 +372839 14.4  8   1.7   0.4 149   8438 UGC 1695              
N 846 021212.1 +443405 13.1  8   1.9   1.7 140   8430 NGC 847               
N 847 021212.1 +443405 13.1  8   1.9   1.7 140   8430 NGC 846               
N 848 021017.4 -101914 13.8  8   1.5   1.0 135   8299 MCG -2-6-36           
N 849 021011.2 -221923 15.8  8   0.5   0.3 117   8286 ESO 478-9             
N 850 021113.5 -012906 13.9  8   1.2   1.1  85   8369 UGC 1679              
N 851 021112.2 +034647 14.6  8   1.0   0.6 135   8368 UGC 1680              
N 852 020855.2 -564412 14.2  8   1.3   1.1  74   8195 ESO 153-26            
N 853 021141.0 -091819 13.5  8   1.6   1.4  69   8397 MCG -2-6-38           
N 854 021130.6 -355008 13.8  8   1.8   0.6   0   8388 ESO 354-47            
N 855 021403.7 +275240 13.3  8   2.6   1.0  63   8557 UGC 1718              
N 856 021338.4 -004300 14.2  8   1.3   0.9  20   8526 NGC 859               
N 857 021237.0 -315640 13.4  8   1.5   1.3  92   8455 ESO 415-6             
N 858 021230.2 -222817 14.2  8   1.3   1.1   0   8451 ESO 478-13            
N 858 021233.7 -222810 16.5  8   0.3   0.1 160        ESO 478-13            
N 859 021338.4 -004300 14.2  8   1.3   0.9  20   8526 NGC 856               
N 860 021500.1 +304646 15.2  8   0.5   0.3 138   8606 ZWG 504.37            
N 861 021551.1 +355450 14.7  8   1.5   0.5  38   8652 UGC 1737              
N 862 021302.8 -420201 12.9  8   0.8   0.8   0   8487 ESO 298-20            
N 863 021433.5 -004558 13.9  8   1.1   1.0  69   8586 NGC 866               
N 864 021527.5 +060007 11.7  8   4.7   3.5  20   8631 UGC 1736              
N 865 021615.1 +283603 14.1  8   1.5   0.4 165   8678 UGC 1747              
N 866 021433.5 -004558 13.9  8   1.1   1.0  69   8586 NGC 863               
N 867 021704.8 +011441 14.0  8   1.2   1.1 105   8718 NGC 875               
N 868 021558.5 -004246 15.1  8   1.3   1.0  95   8659 UGC 1748              
N 869 021903.7 +570806       3  18.0   0.0   0        OCL 350               H Persei, Double Cluster    
N 870 021709.1 +143122 16.5  8   0.3   0.3   0   8721 MCG 2-6-52            
N 871 021710.6 +143251 14.1  8   1.1   0.5   4   8722 UGC 1759              
N 872 021525.2 -174655 14.5  8   1.5   0.5 174   8629 ESO 544-32            
N 873 021632.3 -112055 13.3  8   1.6   1.3 145   8692 MCG -2-6-48           
N 874 021602.1 -231821 15.1  8   0.9   0.5 173   8663 ESO 478-18            
N 875 021704.8 +011441 14.0  8   1.2   1.1 105   8718 NGC 867               
N 876 021753.2 +143116 14.5  8   2.0   0.4  20   8770 UGC 1766              
N 877 021759.7 +143238 12.6  8   2.4   1.9 140   8775 UGC 1768              
N 878 021754.2 -232304 14.6  8   0.8   0.5 112   8771 ESO 478-22            
N 879 021651.3 -085749 15.3  8   0.7   0.6   5   8705 KUG 0214-091          
N 880 021827.2 -041219 15.5  8   0.4   0.3  14   8805                       
N 881 021845.3 -063822 13.2  8   2.3   1.5 135   8822 MCG -1-6-89           
N 882 021939.8 +154853 14.9  8   1.2   0.6  82   8874 UGC 1789              
N 883 021905.2 -064726 13.6  8   1.2   1.1  80   8841 MCG -1-6-90           
N 884 022232.0 +570839       3  18.0   0.0   0        OCL 353               Chi Persei, Double Cluster           
N 885 021433.5 -004558 13.9  8   1.1   1.0  69   8586 NGC 863               
N 886 022311.7 +634640       3  14.0   0.0   0                              
N 887 021932.6 -160409 13.4  8   2.0   1.6   5   8868 MCG -3-7-1            
N 888 021727.1 -595138 14.5  8   0.8   0.8   0   8743 ESO 115-2             
N 889 021906.8 -414457 14.4  8   1.0   0.9 103   8843 ESO 298-27            
N 890 022201.0 +331559 12.3  8   2.5   1.7  54   8997 UGC 1823              
N 891 022233.0 +422050 10.9  8  11.7   1.6  22   9031 UGC 1831              
N 892 022052.0 -230649 15.7  8   0.6   0.4   6   8926 ESO 478-26            
N 893 021958.1 -412410 13.6  8   1.3   1.1 119   8888 ESO 298-29            
N 894 022134.5 -053035       8   0.0   0.0   0                              
N 895 022136.5 -053116 12.4  8   3.6   2.6 126   8974 MCG -1-7-2            
N 896 022527.8 +620110       5  20.0  20.0   0        SG 1.04               
N 897 022106.4 -334315 12.9  8   2.1   1.3  17   8944 ESO 355-7             
N 898 022320.2 +415706 13.9  8   1.8   0.4 170   9073 UGC 1842              
N 899 022153.1 -204923 13.1  8   1.8   1.3 116   8990 ESO 545-7             
N 900 022332.1 +263043 15.1  8   1.1   0.7  30   9079 UGC 1843              
N 901 022334.0 +263324 15.8  8   0.4   0.4   0                              
N 902 022221.8 -164044 14.8  8   0.6   0.5  15   9021 MCG -3-7-5            
N 903 022400.8 +272125 16.7  8   0.5   0.3 175   9097 NPM1G +27.0093        
N 904 022405.5 +272035 15.1  8   1.2   0.9 130   9112 UGC 1852              
N 905 022243.5 -084307 16.0  8   0.5   0.3 115   9038 NPM1G -08.0091        
N 906 022516.2 +420525 13.8  8   1.8   1.6 143   9188 UGC 1868              
N 907 022301.7 -204241 13.2  8   1.8   0.6  87   9054 ESO 545-10            
N 908 022304.6 -211400 10.9  8   6.1   2.7  75   9057 ESO 545-11            
N 909 022522.7 +420210 14.7  8   0.9   0.9   0   9197 UGC 1872              
N 910 022526.8 +414927 13.2  8   1.6   1.6   0   9201 UGC 1875              
N 911 022542.4 +415724 13.8  8   1.3   0.7 115   9221 UGC 1878              
N 912 022542.7 +414641 15.1  8   0.9   0.8 153   9222 MCG 7-6-15            
N 913 022544.8 +414757 16.0  8   0.5   0.2  24   9230                       
N 914 022605.1 +420841 13.7  8   1.5   1.1 117   9253 UGC 1887              
N 915 022545.5 +271318 15.2  8   0.7   0.7   0   9232 MCG 4-6-33            
N 916 022547.6 +271435 16.1  8   0.9   0.3   0   9245 MCG 4-6-34            
N 917 022607.7 +315444 14.5  8   2.5   1.3  55   9258 UGC 1890              
N 918 022550.8 +182945 13.1  8   3.5   2.0 158   9236 UGC 1888              
N 919 022616.6 +271241 15.4  8   1.2   0.3 138   9267 UGC 1894              
N 920 022751.9 +455649 15.2  8   1.5   1.1 154   9377 UGC 1920              
N 921 022633.5 -155051 15.0  8   1.4   0.6  84   9287 MCG -3-7-15           
N 922 022503.5 -244721 12.5  8   2.0   1.6 172   9172 ESO 478-28            
N 923 022734.6 +415841 14.5  8   0.8   0.6  95   9355 UGC 1915              
N 924 022646.7 +202950 13.5  8   2.3   1.3  53   9302 UGC 1912              
N 925 022716.8 +333444 10.6  8  10.5   5.9 102   9332 UGC 1913              
N 926 022606.6 -001957 14.0  8   1.8   1.0  36   9256 UGC 1901              
N 927 022637.3 +120919 14.2  8   1.2   1.2   0   9292 UGC 1908              
N 928 022740.8 +271315 14.8  8   0.7   0.3  35   9368 MCG 4-6-50            
N 929 022718.1 -120514 15.1  8   1.0   0.6 170   9334 MCG -2-7-9            
N 930 022751.4 +202030       0   0.0   0.0   0                              
N 931 022814.5 +311840 14.3  8   3.9   0.8  72   9399 UGC 1935              
N 932 022754.6 +201959 13.4  8   1.9   1.6  42   9379 UGC 1931              
N 933 022917.4 +455443 15.1  8   1.3   0.9  35   9465 UGC 1956              
N 934 022732.9 -001439 14.1  8   1.3   0.9 130   9352 UGC 1926              
N 935 022811.2 +193557 13.7  8   1.7   1.1 155   9388 UGC 1937              
N 936 022737.5 -010923 11.1  8   4.7   4.1 135   9359 UGC 1929              
N 937 022928.1 +421459 14.9  8   1.1   0.5 117   9480 UGC 1961              
N 938 022833.5 +201702 13.5  8   1.6   1.2 100   9423 UGC 1947              
N 939 022621.4 -442647 14.1  8   1.2   1.0 110   9271 ESO 246-11            
N 940 022927.4 +313829 13.5  8   1.2   0.9   9   9478 UGC 1964              
N 941 022827.8 -010904 12.9  8   2.7   1.8 170   9414 UGC 1954              
N 942 022910.2 -105008 13.9  8   2.8   1.3  35   9458 MCG -2-7-18           
N 943 022909.5 -104941 13.9  8   2.8   1.3  15   9459 MCG -2-7-19           
N 944 022641.6 -143057 14.9  8   1.1   0.4  15   9300 IC 228                
N 945 022837.2 -103220 12.8  8   2.3   2.2  10   9426 MCG -2-7-13           
N 946 023038.4 +421359 14.7  8   1.5   1.0  65   9556 UGC 1979              
N 947 022833.3 -190232 13.3  8   2.1   1.1  50   9420 ESO 545-21            
N 948 022845.4 -103050 14.4  8   1.4   1.1  12   9431 MCG -2-7-15           
N 949 023048.8 +370809 12.4  8   3.0   1.6 148   9566 UGC 1983              
N 950 022911.6 -110130 14.6  8   1.3   0.8  40   9461 MCG -2-7-21           
N 951 022856.9 -222057 15.5  8   1.0   0.6  48   9442 ESO 479-8             
N 952 023117.7 +344422       0   0.0   0.0   0                              
N 953 023109.8 +293520 14.5  8   1.3   1.3   0   9586 UGC 1991              
N 954 022851.6 -412409 13.7  8   1.6   0.8  19   9438 ESO 299-4             
N 955 023033.1 -010630 12.9  8   2.9   0.9  19   9549 UGC 1986              
N 956 023230.8 +443517  8.9  3   6.0   0.0   0        OCL 377               
